Name,Model,Price,City,Voivodeship,Production Year,Mileage,Engine Type,Engine Capacity
Renault,Magnum,79 000 PLN,Radom,Mazowieckie,2010,899 000 km,Diesel,12 780 cm3
Mercedes-Benz,ATEGO 1224 KONTENER/FIRANKA 18 PALET,239 850 PLN,Kraków,Małopolskie,2017,200 000 km,2017,Diesel
Renault,Magnum,16 800 EUR,Radom,Mazowieckie,2012,1 100 000 km,Diesel,12 777 cm3
Volvo,FH460 / I-SAVE /  I-PARK COOL  / TURBO COMPOUND /,92 000 EUR,Jedlińsk,Mazowieckie,2021,205 000 km,Diesel,12 777 cm3
Scania,R410,169 000 PLN,Mońki,Podlaskie,2017,608 000 km,Diesel,13 000 cm3
Volvo,FH4 460 Automat,149 500 PLN,Ostrówek,Mazowieckie,2016,999 368 km,2016,Diesel
DAF,XF 450 FAR 6x2 Euro 6 / BDF,289 050 PLN,Kraków,Małopolskie,2019,540 000 km,2019,Diesel
Volvo,FL7,35 500 PLN,Stary Sącz,Małopolskie,1986,450 000 km,Diesel,7 000 cm3
DAF,XF 106 460,139 974 PLN,Aleksandrówka,Lubelskie,2015,787 000 km,Diesel,12 902 cm3
Volvo,FH 460 Sprowadzony Hydraulika wywrotka ruchoma podłoga,268 800 PLN,Lelis,Mazowieckie,2018,606 521 km,Diesel,12 777 cm3
DAF,XF 460,127 797 PLN,Koniecpol,Śląskie,2014,1 129 700 km,Diesel,12 902 cm3
MAN,TGX 18.440,169 740 PLN,Kielce,Świętokrzyskie,2016,657 000 km,Diesel,12 914 cm3
Mercedes-Benz,"814 DK, VARIO",60 270 PLN,Brzeg,Opolskie,1999,195 400 km,Diesel,4 249 cm3
Renault,Magnum,35 670 PLN,Starachowice,Świętokrzyskie,2010,750 000 km,2010,Diesel
Volvo,FH/500/EURO6/XXL/FULL//DUŻE ZBIORNIK1470I/SPROWADZONY,319 900 PLN,Jedlińsk,Mazowieckie,2018,584 000 km,Diesel,12 777 cm3
Volvo,500 GLOB XL / STANDARD / I-Shift /,45 387 EUR,Otterup,Region Syddanmark,2017,589 000 km,Diesel,12 777 cm3
DAF,,38 500 PLN,Sulików,Dolnośląskie,2006,958 440 km,2006,Diesel
Volvo,FH4,195 800 PLN,Warszawa,Mazowieckie,2015,646 000 km,2015,Diesel
Renault,Premium 430 DXi 6x2 HDS Fassi F150A.23 Pilot,190 650 PLN,Kraków,Małopolskie,2011,230 000 km,2011,Diesel
DAF,XF 105,97 170 PLN,Suwałki,Podlaskie,2011,1 145 000 km,Diesel,12 902 cm3
DAF,XF 106,65 190 EUR,Suwałki,Podlaskie,2019,540 000 km,Diesel,12 902 cm3
Mercedes-Benz,Antos 1827 Chłodnia,393 600 PLN,Kraków,Małopolskie,2017,330 000 km,2017,Diesel
Scania,R500,297 660 PLN,Leszno,Wielkopolskie,2018,669 000 km,2018,Diesel
Scania,S500,141 450 EUR,Suwałki,Podlaskie,2022,160 000 km,Diesel,12 742 cm3
Volkswagen,Crafter,209 100 PLN,Gdańsk,Pomorskie,2017,11 500 km,Diesel,1 968 cm3
Volvo,FH500 6X2 HDS PALFINGER 42002,1 220 000 PLN,Jedlińsk,Mazowieckie,2023,1 km,Diesel,1 277 cm3
Scania,Hakowiec HYVA,99 500 EUR,Nadarzyn,Mazowieckie,2018,537 630 km,Diesel,12 742 cm3
Mercedes-Benz,ACTROS,282 900 PLN,Nowa Ruda,Dolnośląskie,2016,407 691 km,Diesel,12 809 cm3
Scania,S500A4X2NA STANDARD EURO 6 RETARDER,310 000 PLN,Gliwice,Śląskie,2018,501 412 km,Diesel,12 742 cm3
MAN,TGL 12.250 BL,113 160 PLN,Olsztyn,Śląskie,2011,745 845 km,Diesel,6 871 cm3
DAF,XF 480 SuperSpaceCab Lowdeck,42 900 EUR,Szczęsna,Mazowieckie,2018,575 935 km,2018,Diesel
MAN,TGX 18.440,104 550 PLN,Nadarzyn,Mazowieckie,2012,877 986 km,Diesel,10 518 cm3
Renault,Midlum,93 467 PLN,Kutno,Łódzkie,Niski przebieg,2008,4 764 cm3,117 030 km
DAF,XF 106.460,173 430 PLN,Gdańsk,Pomorskie,2016,932 000 km,Diesel,12 902 cm3
Mercedes-Benz,2645 AROCS ZIMA,319 900 PLN,Chełm,Lubelskie,2015,270 000 km,2015,Diesel
Scania,R450,294 000 PLN,Kielce,Świętokrzyskie,2017,427 000 km,2017,Diesel
Scania,"R450 TOPLINE, OPONY 95%, SUPER STAN",245 000 PLN,Kielce,Świętokrzyskie,2017,500 000 km,2017,Diesel
Volvo,FH 500 XXL SALON POLSKA SERWISOWANY!,358 000 PLN,Daleszyce,Świętokrzyskie,2019,390 000 km,Diesel,12 777 cm3
Volvo,FX6,233 700 PLN,Białystok,Podlaskie,2012,1 085 000 km,Diesel,12 777 cm3
Renault,Premium 430 DXi 6x2 HDS Fassi F150A.23 Pilot,190 650 PLN,Kraków,Małopolskie,2011,230 000 km,2011,Diesel
MAN,Straż Pożarna 4x4 Magirus Pożarniczy Reduktory Szybkie Natarcie PIANA INNE,339 800 PLN,Kokoszkowy,Pomorskie,2002,36 234 km,Diesel,6 744 cm3
Mercedes-Benz,sprinter,34 900 PLN,Brodnica,Kujawsko-pomorskie,2015,264 386 km,Diesel,2 143 cm3
MAN,26.440 TGS 6X4 MELLLER,206 900 PLN,Chełm,Lubelskie,2009,480 000 km,2009,Diesel
Iveco,ML 120EL21,48 585 PLN,Kościerzyna,Pomorskie,2005,435 375 km,2005,Diesel
DAF,XF 480,55 000 EUR,Karczew,Mazowieckie,2019,417 529 km,Diesel,12 902 cm3
DAF,XF 450,52 000 EUR,Karczew,Mazowieckie,2019,432 712 km,Diesel,11 000 cm3
DAF,XF 106 530KM,59 900 EUR,Myślenice,Małopolskie,2018,380 000 km,2018,Diesel
Volvo,FH 500 Sprowadzony Bardzo Ładny Bogate wyposazenie,279 800 PLN,Lelis,Mazowieckie,2018,589 697 km,Diesel,12 777 cm3
Volvo,FH 500 ischift Globetroter,269 800 PLN,Lelis,Mazowieckie,2018,626 340 km,Diesel,12 777 cm3
Renault,Master / 17 miejsc / 73000 zł netto,89 790 PLN,Gryfice,Zachodniopomorskie,2011,161 800 km,Diesel,2 299 cm3
Mercedes-Benz,AROCS,1 450 000 PLN,Starogard Gdański,Pomorskie,2020,37 000 km,Diesel,10 677 cm3
Mercedes-Benz,"Actros 1845 GigaSpace, Euro 6, Retarder, Klimaanlage",26 000 EUR,Saarbrücken,Saarland,2018,431 380 km,Diesel,12 809 cm3
MAN,"TGX 18.440 XXL , Intarder,  Euro 6",146 370 PLN,Wałcz,Zachodniopomorskie,2015,733 000 km,Diesel,12 419 cm3
MAN,TGS 26.400,344 400 PLN,Kraków,Małopolskie,2015,320 000 km,2015,Diesel
Terberg,YT182,416 970 PLN,Gdańsk,Pomorskie,2011,22 125 km,2011,Diesel
DAF,XF 480,50 000 EUR,Karczew,Mazowieckie,2019,444 464 km,Diesel,12 902 cm3
Mercedes-Benz,Actros,387 450 PLN,Warszawa,Mazowieckie,2011,360 000 km,Diesel,11 946 cm3
Mercedes-Benz,MP4 / 18.45 / EURO 6 / STANDARD / AUTOMAT / RETARDER / HYDRAULIKA,134 900 PLN,Starachowice,Świętokrzyskie,2016,620 000 km,2016,Diesel
Mercedes-Benz,2648 ACTROS OŚ SKRĘTNA,119 000 PLN,Chełm,Lubelskie,2014,670 000 km,2014,Diesel
Terberg,YT812,416 970 PLN,Poznań,Wielkopolskie,2011,22 089 km,2011,Diesel
MAN,TGX / 18.460 / EURO 6 / XXL / MEGA / LOW DECK /AUTOMAT /,138 900 PLN,Starachowice,Świętokrzyskie,2017,650 000 km,2017,Diesel
Volvo,FH 4x2 460 KM,36 950 EUR,Malawa,Podkarpackie,2016,900 000 km,2016,Diesel
DAF,XF 105.460,72 500 PLN,Pleszew,Wielkopolskie,2012,1 099 357 km,Diesel,12 902 cm3
Scania,R450,47 355 EUR,Zgorzelec,Dolnośląskie,2017,732 200 km,2017,Diesel
MAN,32.420 TGS LIEBHERR,389 900 PLN,Chełm,Lubelskie,2017,170 000 km,2017,Diesel
Scania,G410,166 000 PLN,Mońki,Podlaskie,2017,670 000 km,Diesel,13 000 cm3
MAN,TGX,119 800 PLN,Wyszogród,Mazowieckie,2015,680 000 km,Diesel,12 419 cm3
Scania,R450A4X2EB MEGA EURO 6 RETARDER,299 000 PLN,Gliwice,Śląskie,2019,548 480 km,Diesel,12 742 cm3
Volvo,FH 4 500 EURO6,175 000 PLN,Stary Sącz,Małopolskie,2015,853 524 km,Diesel,12 777 cm3
DAF,480 XF,276 000 PLN,Radzanów,Mazowieckie,2019,387 000 km,2019,Diesel
Mercedes-Benz,Actros 2644,249 000 PLN,Łódź,Łódzkie,2009,654 000 km,Diesel,12 800 cm3
DAF,XF 105 ATE,82 900 PLN,Krzeszyce,Lubuskie,2012,1 300 000 km,Diesel,12 902 cm3
Volvo,FH500,319 677 PLN,Warszawa,Mazowieckie,2015,657 556 km,Diesel,12 777 cm3
Renault,T 520 mega,108 117 EUR,Limanowa,Małopolskie,2021,225 000 km,Diesel,12 777 cm3
Scania,R450,189 000 PLN,Gliwice,Śląskie,2015,490 000 km,2015,Diesel
Mercedes-Benz,Bezwypadkowy/Serwisowany/Sprowadzony z Niemiec,9 500 EUR,Gdańsk,Pomorskie,2003,309 000 km,Diesel,4 249 cm3
Volvo,FH4 500 Globetrotter XL **I-PARK COOL**Hydraulika**Sprowadzony**,181 900 PLN,Czyżew,Podlaskie,2016,798 000 km,Diesel,12 777 cm3
Toyota Proace,,59 900 PLN,Grudziądz,Kujawsko-pomorskie,2013,290 000 km,Diesel,1 900 cm3
Mercedes-Benz,Axor 2636 6x4 Wywrotka z HDS HMF 1820 Pilot,276 750 PLN,Kraków,Małopolskie,2009,340 000 km,2009,Diesel
Mercedes-Benz,Atego 1221 / Euro 6 / Chłodnia HAKOWA 12 Europalet,325 950 PLN,Kraków,Małopolskie,2018,220 000 km,2018,Diesel
MAN,TGX 18.500,199 999 PLN,Ostrołęka,Mazowieckie,2018,638 000 km,Diesel,12 419 cm3
Mercedes-Benz,Atego,113 160 PLN,Warszawa,Mazowieckie,2011,410 630 km,Diesel,6 374 cm3
Scania,114G,31 500 PLN,Brzezia Łąka,Dolnośląskie,2002,850 000 km,Diesel,10 640 cm3
Scania,R420,73 800 PLN,Odrzechowa,Podkarpackie,2006,950 000 km,Diesel,13 000 cm3
Mercedes-Benz,ACTROS,393 600 PLN,Krokowa,Pomorskie,2013,360 000 km,Diesel,11 946 cm3
DAF,LF250,239 850 PLN,Kraków,Małopolskie,2015,312 000 km,2015,Diesel
MAN,TGX 18.500,301 350 PLN,Morawin,Wielkopolskie,2018,491 000 km,Diesel,12 419 cm3
Mercedes-Benz,ACTROS 2641,255 000 PLN,Rawicz,Wielkopolskie,2012,435 000 km,Diesel,11 946 cm3
MAN,TGX 18.480 XXL,110 577 PLN,Mińsk Mazowiecki,Mazowieckie,2015,882 012 km,Diesel,12 419 cm3
Iveco,"ML 2Q, 80 E 18",5 904 EUR,Wilczyna,Wielkopolskie,2004,429 000 km,Diesel,5 880 cm3
Mercedes-Benz,ACTROS,65 067 EUR,Gorzów Wielkopolski,Lubuskie,2017,555 163 km,Diesel,7 698 cm3
Mercedes-Benz,ATEGO 822,67 650 PLN,Gorzów Wielkopolski,Lubuskie,2011,753 000 km,Diesel,4 801 cm3
Renault,T HD001,172 200 PLN,Miechów,Małopolskie,2016,710 903 km,Diesel,12 777 cm3
Volvo,FH 750,365 000 PLN,Cychry,Zachodniopomorskie,2016,770 000 km,Diesel,1 600 cm3
Scania,R 410,181 900 PLN,Gdańsk,Pomorskie,2017,731 992 km,Diesel,12 742 cm3
Scania,"Pełna Historia Serwisowa, 4 poduszki",305 000 PLN,Nadarzyn,Mazowieckie,2018,564 039 km,2018,Diesel
Scania,R450A4X2EB MEGA EURO 6 RETARDER,335 000 PLN,Gliwice,Śląskie,2019,494 274 km,Diesel,12 742 cm3
MAN,L2000,22 140 PLN,Mechnacz,Wielkopolskie,2004,780 700 km,Diesel,6 871 cm3
Renault,"Midlum 270.12, nowy silnik.",30 000 PLN,Kraków,Małopolskie,2011,848 000 km,Diesel,7 146 cm3
Scania,,129 000 EUR,Nowy Dwór Mazowiecki,Mazowieckie,2023,1 km,2023,Diesel
Scania,R410 / EURO 6 z AdBlue / bez EGR / 2015 / OPTICRUISE (AUTOMAT ze SPRZĘGŁEM)/ RETARDER/  STANDARD/ STREAMLINE / SERWISOWANY/ ZADBANY / FULL OPCJA / OKAZJA,139 000 PLN,Morawica,Świętokrzyskie,2015,890 000 km,Diesel,12 742 cm3
Scania,164G V8 480 8X4,103 000 PLN,Stary Sącz,Małopolskie,2004,882 000 km,Diesel,15 600 cm3
DAF,XF 480 SUPERSPACECAB // XENON // MEGA //,207 900 PLN,Daleszyce,Świętokrzyskie,2019,499 000 km,2019,Diesel
Mercedes-Benz,124,19 900 PLN,Marki,Mazowieckie,1994,12 700 km,Diesel,2 497 cm3
MAN,TGA 480,86 100 PLN,Iłów,Mazowieckie,2006,1 400 000 km,Diesel,10 518 cm3
MAN,TGX 18.440 XXL  Euro6,143 910 PLN,Wałcz,Zachodniopomorskie,2015,800 000 km,Diesel,12 419 cm3
MAN,TGX 18.500,215 250 PLN,Żerków,Wielkopolskie,2017,495 000 km,2017,Diesel
Scania,R410/ STANDARD/ 2017r/ TOPLINE/ NAVI GPS/ LEDY/ RETARDER/ AKTYWNY TEMPOMAT/ ASYSTEN PASA RUCHU/ SYSTEM BLUETOTH,190 000 PLN,Gorzów Wielkopolski,Lubuskie,2017,608 000 km,Diesel,12 742 cm3
Renault,"Premium 460 DXI EEV 6x2, HDS ATLAS udź. 2900 kg na 6 m",301 350 PLN,Kraków,Małopolskie,2013,250 000 km,2013,Diesel
Iveco,S-WAY  460,89 800 EUR,Myszków,Śląskie,2023,10 km,Diesel,11 120 cm3
MAN,TGX 18.460 4X2 GWARANCJA*FABRYCZNA,183 900 PLN,Opole,Opolskie,2018,496 090 km,Diesel,12 419 cm3
DAF,XF 480,58 000 EUR,Karczew,Mazowieckie,2019,433 508 km,Diesel,12 902 cm3
Volvo,FH500/EURO6/RETARDER/SPROWADZONY ZE SZWAJCARII/SUPER STAN!!!,239 900 PLN,Wielogóra,Mazowieckie,2016,572 000 km,Diesel,12 777 cm3
Volvo,FH 13 HDS 6x2+Hiab 477-7 z 2012r.+Jib+naczepa,339 000 PLN,Luboń,Wielkopolskie,2007,1 300 000 km,Diesel,12 777 cm3
Scania,R450A4X2NA STANDARD EURO 6 RETARDER,90 000 EUR,Gliwice,Śląskie,2021,284 317 km,Diesel,12 742 cm3
MAN,TGA 26.460,76 700 PLN,Stęszew,Wielkopolskie,2003,1 207 662 km,Diesel,12 816 cm3
Scania,S450,355 470 PLN,Zielona Góra,Lubuskie,2018,620 000 km,Diesel,12 742 cm3
DAF,XF 480,220 170 PLN,Zielona Góra,Lubuskie,2017,660 000 km,Diesel,12 902 cm3
MAN,TGS 18.440 FTS,23 500 EUR,Bydgoszcz,Kujawsko-pomorskie,2015,545 397 km,Diesel,12 419 cm3
Scania,R440 LAX2MNA,130 000 PLN,Pruszków,Mazowieckie,2012,810 000 km,Diesel,12 748 cm3
Iveco,Stralis,328 410 PLN,Żory,Śląskie,2019,229 408 km,Diesel,1 311 cm3
Iveco,Zestaw Stralis AS440ST/P LNG z naczepą Zasław z winda Zepro,125 460 EUR,Słubice,Lubuskie,2020,209 185 km,2020,Elektryczny
Scania,r 450,229 500 PLN,Łask,Łódzkie,2018,800 000 km,2018,Diesel
Iveco,Daily,147 477 PLN,Wieluń,Łódzkie,2018,601 890 km,Diesel,2 986 cm3
Iveco,Stralis AS440ST/P LNG,110 700 EUR,Słubice,Lubuskie,2020,209 215 km,2020,Benzyna+LPG
Iveco,Daily 70c18,151 290 PLN,Milicz,Dolnośląskie,2018,587 826 km,Diesel,2 998 cm3
Mercedes-Benz,ACTROS 1845 STREAMSPACE dobra waga,152 900 PLN,Stale,Podkarpackie,2017,685 000 km,Diesel,12 742 cm3
Scania,,298 000 PLN,Krosno,Podkarpackie,2018,450 000 km,Diesel,13 000 cm3
Volvo,FM 340 MANUAL HYDOBURTA KAMERA RETARDER,149 500 PLN,Stale,Podkarpackie,2008,355 000 km,Diesel,9 365 cm3
Scania,R500 *12/2017* FULL OPCJA* LED* KOŁA 90%* LODOWKA* KLIMA POSTOJOWA* ZŁOTY KONTRAKT*,264 900 PLN,Wrocław,Dolnośląskie,2017,732 000 km,Diesel,12 742 cm3
Mercedes-Benz,Axor 2633,282 900 PLN,Kraków,Małopolskie,2012,380 000 km,2012,Diesel
MAN,TGX 18.460 4X2 BLS,74 845 EUR,Sady,Wielkopolskie,2019,555 620 km,2019,Diesel
Scania,R 490* STREAMLINE* I-sza Rej 01/2016* Poduszki Przód i Tył* FULL OPCJA*,163 467 PLN,Kotowa Wola,Podkarpackie,2015,914 000 km,Diesel,12 742 cm3
Volvo,,132 000 PLN,Pińczów,Świętokrzyskie,2005,552 042 km,Diesel,12 130 cm3
MAN,26.360 TGS 6X4,265 900 PLN,Chełm,Lubelskie,2014,360 000 km,2014,Diesel
Volvo,FH500 XL,249 900 PLN,Chełm,Lubelskie,2017,550 000 km,2017,Diesel
MAN,TGX,148 000 PLN,Lesznowola-Pole,Mazowieckie,2015,870 000 km,Diesel,12 000 cm3
Mercedes-Benz,Axor 1824,185 000 PLN,Jedlnia-Letnisko,Mazowieckie,2012,50 000 km,2012,Diesel
Mercedes-Benz,ACTROS/1853/EURO6/GIGA SPACE/SALONKA/PODUSZKA PRZÓD/TYŁ,289 900 PLN,Wielogóra,Mazowieckie,2018,487 000 km,Diesel,12 809 cm3
Renault,PREMIUM 460 EURO 5  AUTOMAT  STANDARD NISKI PRZEBIEG,49 900 PLN,Daleszyce,Świętokrzyskie,2012,820 000 km,Diesel,10 890 cm3
Volvo,FL 280 Firanka 21 palet Euro6 Super Stan,32 500 EUR,Kalisz,Wielkopolskie,2016,320 000 km,Diesel,7 698 cm3
Scania,P320 / DMC 19.5T /  Nowa zabudowa z wagą / Do żywca / zwierząt / bydła,365 000 PLN,Stoczek Łukowski,Lubelskie,2011,400 000 km,Diesel,9 290 cm3
Mercedes-Benz,Actros 1842 MP4 LS 4X2 BigSpace EURO 6,29 520 EUR,Piaseczno,Mazowieckie,2016,910 000 km,2016,Diesel
Scania,P 280/Euro 5,119 000 PLN,Jelenia Góra,Dolnośląskie,2008,335 000 km,2008,Diesel
Iveco,DAILY 70C170 HIMATIC BLOKADA MOSTU BLIZNIAKI KONTENER WINDA 1500KG PNEUMATYKA,99 900 PLN,Pionki,Mazowieckie,2015,400 000 km,Diesel,3 000 cm3
MAN,TGS 26.360 / SPROWADZONY Z FRANCJI / 2 STRONNA WYWROTKA + HDS HIAB 122 / ŁYCHA / 132 000 KM,358 000 PLN,Bodzentyn,Świętokrzyskie,2012,132 000 km,Diesel,10 518 cm3
Scania,R 500 8x4 Laweta 8M Hds Hmf Super Stan,269 000 PLN,Kalisz,Wielkopolskie,2009,560 000 km,Diesel,15 607 cm3
Mercedes-Benz,Sprinter,227 550 PLN,Radom,Mazowieckie,2013,292 000 km,Diesel,2 200 cm3
DAF,XF 106,44 000 EUR,Myślenice,Małopolskie,2019,640 000 km,2019,Diesel
Scania,,99 000 PLN,Tymbark,Małopolskie,2013,1 188 000 km,2013,Diesel
MAN,TGA 35.480,175 890 PLN,Górno,Podkarpackie,2004,533 201 km,2004,Diesel
MAN,f2000 19-314 4x4 Wywrotka Czołownica,89 000 PLN,Zakopane,Małopolskie,2000,448 000 km,2000,Diesel
Scania,94d,38 500 PLN,Kutno,Łódzkie,2004,600 000 km,2004,Diesel
MAN,TGX 18.480 4x2 BLS-EL,107 000 PLN,Łobez,Zachodniopomorskie,2015,950 000 km,Diesel,12 419 cm3
Renault,KERAX  *HDS PALFINGER PK 15500,158 670 PLN,Gdańsk,Pomorskie,2007,426 000 km,Diesel,10 835 cm3
Scania,R450 Euro 6,259 000 PLN,Daleszyce,Świętokrzyskie,2017,790 000 km,2017,Diesel
Scania,S500,349 000 PLN,Kowala,Mazowieckie,2019,490 000 km,Diesel,12 742 cm3
Mercedes-Benz,Actros / GIGA / Klima postojowa / Salonka / Xenon / ACC / Skóra / Full Opcja,243 000 PLN,Stoczek Łukowski,Lubelskie,2017,610 000 km,Diesel,12 800 cm3
Scania,R 410,134 000 PLN,Zemborzyn Pierwszy,Mazowieckie,2015,972 000 km,2015,Diesel
MAN,TGX,73 800 PLN,Kopanica,Wielkopolskie,2011,1 150 000 km,Diesel,10 518 cm3
DAF,FT XF105,110 700 PLN,Strzyżów,Podkarpackie,2012,999 382 km,Diesel,12 902 cm3
Mercedes-Benz,ACTROS MP5 1845LS,127 920 EUR,Gdów,Małopolskie,2023,2 km,Diesel,12 800 cm3
DAF,463 tys km// RETARDER// LED// KLIMA// Z NIEMIEC!// STANDARD,233 900 PLN,Gniezno,Wielkopolskie,2018,463 000 km,Diesel,12 902 cm3
MAN,TGX 500// 395000km// klima postojowa// Retarder// Hydraulika,179 000 PLN,Gniezno,Wielkopolskie,2018,395 000 km,Diesel,12 785 cm3
Volvo,FM12,80 000 PLN,Klikuszowa,Małopolskie,2000,225 000 km,Diesel,12 900 cm3
Iveco,FERQUI SUNRISE / SPROWADZONE Z FRANCJI / 34 MIEJSCA SIEDZĄCE + STOJĄCE / MANUAL / KLIMATYZACJA / WEBASTO / EEV / 51 000 KM,341 940 PLN,Bodzentyn,Świętokrzyskie,2013,51 000 km,Diesel,2 998 cm3
MAN,TGX 18.440 kabina XXL,147 600 PLN,Żelisławiec,Zachodniopomorskie,2016,656 000 km,Diesel,12 419 cm3
Renault,T 440,351 780 PLN,Młochów,Mazowieckie,2020,449 855 km,Diesel,12 800 cm3
Scania,R450 Next Gen,245 000 PLN,Mońki,Podlaskie,2018,637 000 km,Diesel,13 000 cm3
Mercedes-Benz,"Actros 2541 WINDA 23 palety Zsuwany Dach OKAZJA 9,55x2,48x2,78 super auto ! ! !",129 000 PLN,Lębork,Pomorskie,2011,1 246 289 km,Diesel,11 946 cm3
DAF,XF105.460+naczepa Krone,109 470 PLN,Rzeszów,Podkarpackie,2013,1 080 000 km,2013,Diesel
Volvo,FH13.480,119 999 PLN,Lębork,Pomorskie,2010,1 490 660 km,Diesel,12 700 cm3
Epoke Sirius Combi AST,,39 360 PLN,Czerwonak,Wielkopolskie,2011,1 km,2011,Benzyna
Renault,Gama T460 Sleeper Cab,207 870 PLN,Młochów,Mazowieckie,2017,650 243 km,Diesel,10 837 cm3
Scania,R 450,250 000 PLN,Koszalin,Zachodniopomorskie,2017,715 552 km,Diesel,12 742 cm3
MAN,TGS 26.400 6x2,231 240 PLN,Busko-Zdrój,Świętokrzyskie,2009,428 000 km,Diesel,10 000 cm3
MAN,TGS 26.480,59 000 EUR,Nowe Iganie,Mazowieckie,2015,611 427 km,Diesel,12 419 cm3
MAN,TGX 500//PODUSZKI 1-2 OŚ/ Z NIEMIEC,259 900 PLN,Kowala,Mazowieckie,2018,300 000 km,Diesel,12 742 cm3
Renault,PREMIUM,72 570 PLN,Rzeszów,Podkarpackie,2011,525 000 km,2011,Diesel
Volvo,FH4,301 350 PLN,Suwałki,Podlaskie,2016,880 000 km,Diesel,12 777 cm3
Scania,R 500 12.2018r KLIMA P. ACC FULL LED DE 831,330 000 PLN,Gniezno,Wielkopolskie,2018,580 000 km,Diesel,12 742 cm3
Volvo,fh,295 000 PLN,Gorlice,Małopolskie,2018,541 000 km,Diesel,12 777 cm3
Volvo,FH 460 Globetrotter  ADR,317 340 PLN,Karpin,Mazowieckie,2018,503 541 km,Diesel,12 777 cm3
Volvo,F616S,10 455 PLN,Lubawa,Warmińsko-mazurskie,1983,118 674 km,Diesel,5 600 cm3
MAN,TGX 18.460 BLS/Przedłużona GWARANCJA,186 000 PLN,Opole,Opolskie,2018,553 180 km,Diesel,12 419 cm3
MAN,TGX 4x2,39 000 EUR,Luboń,Wielkopolskie,2017,693 601 km,Diesel,12 419 cm3
Renault,T430 E6 Chłodnia 4×2 / Bitemperatura / 19 palet,362 850 PLN,Kraków,Małopolskie,2017,430 000 km,Diesel,10 837 cm3
Iveco,STRALIS 460 MEGA Przygotowany w ASO IVECO!,220 170 PLN,Łódź,Łódzkie,2018,443 103 km,Diesel,11 120 cm3
Scania,R450,221 400 PLN,Margonin,Wielkopolskie,2014,1 162 000 km,Diesel,12 742 cm3
Mercedes-Benz,ACTROS MP4,121 770 PLN,Bielawa,Dolnośląskie,2013,790 000 km,Diesel,13 000 cm3
DAF,XF 105.460 Automat  Super Space Cab 1500 L,66 000 PLN,Brzeg,Opolskie,2008,1 380 000 km,2008,Diesel
Freightliner CruiseAir,,560 000 PLN,Dąbrowa Górnicza,Śląskie,Niski przebieg,2006,5 883 cm3,65 432 km
Renault,Premium 460 19Te5,60 270 PLN,Piotrków Kujawski,Kujawsko-pomorskie,2013,1 002 000 km,2013,Diesel
Scania,G 400-EURO 5-ADBLUE-PDE-OŚ SKRĘTNA-138000złnetto,169 740 PLN,Fabianki,Kujawsko-pomorskie,2013,357 000 km,2013,Diesel
Iveco,Eurocargo,54 120 PLN,Bytom,Śląskie,2003,342 879 km,Diesel,5 880 cm3
Iveco,Daily,4 920 PLN,Bytom,Śląskie,2005,356 274 km,Diesel,2 998 cm3
MAN,TGL 12.250,80 000 PLN,Kłobuck,Śląskie,2011,520 000 km,2011,Diesel
Mercedes-Benz,ACTROS 1845 E.6 HYDRAULIKA SALON PL!,212 000 PLN,Daleszyce,Świętokrzyskie,2017,360 000 km,Diesel,12 809 cm3
DAF,XF 105.410 MANUAL,37 900 PLN,Płońsk,Mazowieckie,2007,1 500 000 km,2007,Diesel
Renault,MIDLUM,39 500 PLN,Turek,Wielkopolskie,2007,247 134 km,2007,Diesel
Renault,GAMA T 440,269 370 PLN,Nowa Wieś Wielka,Kujawsko-pomorskie,2019,557 000 km,2019,Diesel
Iveco,DAILY,158 670 PLN,Mińsk Mazowiecki,Mazowieckie,2019,426 356 km,Diesel,2 998 cm3
Volvo,FH 4x2 460 KM,46 950 EUR,Malawa,Podkarpackie,2017,800 000 km,2017,Diesel
DAF,XF 106,52 275 EUR,Łuków,Lubelskie,2018,670 000 km,2018,Diesel
Renault,GAMA T 520,297 660 PLN,Nowa Wieś Wielka,Kujawsko-pomorskie,2019,476 000 km,2019,Diesel
DAF,XF 480 FT (26698),307 500 PLN,Olsztyn,Warmińsko-mazurskie,2019,444 358 km,Diesel,12 902 cm3
MAN,TGX 18.460 (26520),305 040 PLN,Olsztyn,Warmińsko-mazurskie,2019,408 654 km,Diesel,12 419 cm3
Renault,T480 13L COMFORT RETARDER BLOKADA,132 900 PLN,Stale,Podkarpackie,2016,798 000 km,Diesel,12 777 cm3
Volvo,FH13 540,149 000 PLN,Żary,Lubuskie,2013,1 200 000 km,Diesel,12 777 cm3
MAN,TGX 18.440,59 000 PLN,Żary,Lubuskie,2011,1 120 000 km,Diesel,10 518 cm3
Scania,R560,149 000 PLN,Żary,Lubuskie,2012,1 140 000 km,Diesel,15 607 cm3
Scania,R420,73 738 PLN,Gorzów Wielkopolski,Lubuskie,2009,1 100 000 km,2009,Diesel
DAF,XF106.480 / EURO 6/  2018 / RETARDER / AUTOMAT /NOWE OPONY /  Z NIEMIEC/ KLIMA POSTOJOWA / ACC / 550000km SERWISOWANY/ PO KONTRAKCIE SERWISOWYM / ZADBANY / SuperSpaceCab/ OKAZJA,249 000 PLN,Morawica,Świętokrzyskie,2018,550 000 km,Diesel,12 902 cm3
